,0
0,50666.97756055582
1,50313.456837258804
2,60219.78821606079
3,53670.0516737608
4,58202.15882455468
5,45762.212076129785
6,50650.24212902359
7,48190.1619706997
8,47461.91350672568
9,46034.2958996537
