,0
0,38527.259373329
1,31097.621838844363
2,32709.158423129786
3,41855.72554368445
4,35286.79525214895
5,36046.21770794295
6,34163.73951898954
7,33322.516130429874
8,42968.242320381105
9,35011.903866467226
