,0
0,1316.8370265132432
1,1634.8788539088055
2,2001.317548366605
3,1990.3028721463386
4,1157.926347481967
5,1292.8839159269637
6,2974.063499102615
7,3129.733081512844
8,1031.5028589201268
9,2548.1726371223745
