,0
0,0.46712812570943063
1,0.4660144664454917
2,0.4650187047060271
3,0.46504212474268825
4,0.46263669728817797
5,0.46668287269919556
6,0.46479022781114626
7,0.46406544171450415
8,0.4642114658427653
9,0.46432862578480405
