,0
0,722.5256617179075
1,829.6334553106998
2,845.4712658801529
3,731.0952506124713
4,815.1712780858848
5,782.6939445657032
6,859.8188873212393
7,720.578736252293
8,847.2905864676942
9,791.9314828634947
