,0
0,2257.9927865984023
1,1307.845665309279
2,1619.3902406962784
3,1566.2825300690427
4,1204.7398008871965
5,2082.3670715112576
6,2225.2927496914044
7,1505.0746802166561
8,1517.9534489424484
9,1411.700855628557
