,0
0,293.0482376153517
1,290.8891079740296
2,291.0798920626259
3,293.3802108900648
4,280.5953072897231
5,296.2830566280103
6,275.6658125660738
7,292.3792894295629
8,289.9621052295217
9,307.2203116244826
