,0
0,1335.7313737009556
1,2251.9518523977717
2,971.5685231051006
3,2573.9499183894022
4,933.8863409929496
5,928.6226883540755
6,1020.3538853714854
7,1534.5360177886862
8,1231.6865148935244
9,1464.8776301400897
