,0
0,35821.02996290799
1,40132.50684340795
2,34709.96661707484
3,33004.443526956464
4,41866.49997438397
5,38416.68064135987
6,37699.270468896124
7,40104.79227335743
8,37380.712377523785
9,32338.748526584142
