,0
0,40548.16333904402
1,31455.182640748164
2,37971.87167820227
3,35679.23126988768
4,39404.70947814946
5,37309.36780523895
6,35931.006632483986
7,34011.29611598896
8,30955.497359273286
9,39741.837564051675
