,0
0,6551.302763369731
1,6314.474574222004
2,6079.024188791935
3,6064.734218038559
4,6652.821613789976
5,7449.536923555816
6,6895.079156229858
7,7124.715050796695
8,7533.152803074611
9,6685.308437240328
