,0
0,6585.298474492591
1,6612.201300876532
2,6723.985603718464
3,7424.630028005774
4,7255.229937440858
5,6517.404580214265
6,7202.864458342331
7,6890.568456357453
8,7491.680063483016
9,7101.942548853792
