,0
0,0.8138002074869537
1,0.8122122541625011
2,0.8123795819735811
3,0.8112793747543298
4,0.8149546003440987
5,0.8117051739649239
6,0.8136113364135832
7,0.811525999213204
8,0.8120705043428789
9,0.811432846653343
