,0
0,18507.669437188884
1,19536.12391955362
2,17126.88029946254
3,20786.63304768156
4,18123.939751628157
5,17719.197863288802
6,15344.01878019973
7,16964.06229951187
8,18872.374710567958
9,20310.53160473229
