,0
0,3910.860900383246
1,3782.7177772822283
2,3440.8129912056343
3,3496.187976289729
4,3790.521553425377
5,3784.235578146053
6,3341.091545448399
7,3394.1179193541625
8,3607.285511423019
9,4085.310339601146
