,0
0,0.8368716394438884
1,0.8371431270396269
2,0.8368077563906651
3,0.835778514763012
4,0.8346108888056375
5,0.8356270252386466
6,0.8387684722777192
7,0.8368757630512735
8,0.8358779593600852
9,0.8354151192645062
