,0
0,21548.522118053937
1,23697.860316420374
2,20216.371403833557
3,17933.096073942004
4,18656.33675534135
5,18032.597551644907
6,16390.07294154815
7,21525.751603656183
8,22730.646655626926
9,18562.742145800068
