,0
0,6842.800912166589
1,6137.96365617837
2,5880.916180705094
3,6378.0490052343575
4,6576.2463722977445
5,5867.662961233077
6,7337.242013826271
7,6123.289287625689
8,5681.370250418243
9,5775.519313524632
