,0
0,654.4540469960608
1,799.3864033219862
2,572.0941897380039
3,847.5427733014519
4,872.3965955557442
5,905.2923812660839
6,787.320806572695
7,500.38535349687805
8,799.1102578193444
9,900.6439620104683
