,0
0,99218.63323850282
1,85230.89761084616
2,88263.77846962336
3,92699.6344075378
4,88851.01006492988
5,85528.57599541103
6,85606.46033915124
7,89006.97778070555
8,83345.79273121213
9,88985.11830762688
