,0
0,14296.283826209277
1,17518.91481521429
2,18852.117378466603
3,17245.439392093867
4,17542.91061988681
5,19417.398608144547
6,16544.47975529615
7,16613.40394850737
8,17872.365542323772
9,15255.034191939318
