,0
0,35211.43775862363
1,37050.859011942106
2,32075.983622700573
3,42086.97552991977
4,38357.29935169373
5,36885.486194866484
6,36717.46779710077
7,37601.141757565565
8,38556.69534472587
9,33534.57337549712
