,0
0,6271.924668669745
1,6682.227664973706
2,5802.661258259456
3,7506.914345056133
4,5552.45706217009
5,6203.129528463083
6,7333.503253082895
7,6959.4907322905265
8,6278.891252501699
9,6966.880270254174
