,0
0,3108.9557939138967
1,2342.441879409256
2,1942.9930252606996
3,2786.5274033315754
4,2078.792848786357
5,2370.4064415532407
6,1849.1403540623348
7,2981.099433024908
8,2376.6023518480597
9,2479.6797707424344
