,0
0,7709.4941452569265
1,7169.20758003017
2,6656.403228966325
3,5750.388789123681
4,7930.014440815725
5,6763.8823885964275
6,7033.5981652350165
7,6246.101468316669
8,6963.015512057186
9,6608.552662314249
