,0
0,9170.219111471957
1,10746.30412915861
2,9725.149562592907
3,9747.492993762837
4,10230.455485333865
5,10042.451866982274
6,10098.261690976195
7,10976.085666782174
8,8877.582592303736
9,11010.088710539769
